Rainfall,Year,Month,ISO3
396.955,2007,Sep,BGD
229.974,2007,Oct,BGD
39.532,2007,Nov,BGD
0.10678,2007,Dec,BGD
22.6256,2008,Jan,BGD
12.5362,2008,Feb,BGD
38.8424,2008,Mar,BGD
101.169,2008,Apr,BGD
206.353,2008,May,BGD
477.063,2008,Jun,BGD
588.575,2008,Jul,BGD
311.883,2008,Aug,BGD
235.861,2008,Sep,BGD
160.93,2008,Oct,BGD
6.53971,2008,Nov,BGD
2.27446,2008,Dec,BGD
0.65574,2009,Jan,BGD
16.0921,2009,Feb,BGD
26.2234,2009,Mar,BGD
199.444,2009,Apr,BGD
209.835,2009,May,BGD
224.577,2009,Jun,BGD
558.314,2009,Jul,BGD
317.717,2009,Aug,BGD
298.646,2009,Sep,BGD
171.9,2009,Oct,BGD
49.8057,2009,Nov,BGD
3.71126,2009,Dec,BGD
0.02014,2010,Jan,BGD
4.31731,2010,Feb,BGD
98.9955,2010,Mar,BGD
283.174,2010,Apr,BGD
274.778,2010,May,BGD
451.158,2010,Jun,BGD
358.158,2010,Jul,BGD
293.918,2010,Aug,BGD
349.922,2010,Sep,BGD
207.224,2010,Oct,BGD
8.98786,2010,Nov,BGD
17.4939,2010,Dec,BGD
4.69858,2011,Jan,BGD
20.0933,2011,Feb,BGD
23.1504,2011,Mar,BGD
89.8199,2011,Apr,BGD
258.967,2011,May,BGD
626.279,2011,Jun,BGD
414.579,2011,Jul,BGD
1012.02,2011,Aug,BGD
275.258,2011,Sep,BGD
52.3823,2011,Oct,BGD
19.8951,2011,Nov,BGD
0.95423,2011,Dec,BGD
17.7638,2012,Jan,BGD
2.89884,2012,Feb,BGD
49.1879,2012,Mar,BGD
204.675,2012,Apr,BGD
237.962,2012,May,BGD
283.547,2012,Jun,BGD
494.22,2012,Jul,BGD
388.252,2012,Aug,BGD
245.315,2012,Sep,BGD
166.98,2012,Oct,BGD
21.3492,2012,Nov,BGD
16.9888,2012,Dec,BGD
1.14107,2013,Jan,BGD
11.6018,2013,Feb,BGD
9.01275,2013,Mar,BGD
115.73,2013,Apr,BGD
307.156,2013,May,BGD
357.403,2013,Jun,BGD
473.361,2013,Jul,BGD
395.807,2013,Aug,BGD
234.519,2013,Sep,BGD
254.758,2013,Oct,BGD
0.00089,2013,Nov,BGD
0.57815,2013,Dec,BGD
0.1202,2014,Jan,BGD
32.3783,2014,Feb,BGD
11.8894,2014,Mar,BGD
53.5327,2014,Apr,BGD
179.551,2014,May,BGD
372.435,2014,Jun,BGD
403.483,2014,Jul,BGD
481.268,2014,Aug,BGD
330.746,2014,Sep,BGD
57.4383,2014,Oct,BGD
0.22844,2014,Nov,BGD
0.30376,2014,Dec,BGD
8.75886,2015,Jan,BGD
24.1695,2015,Feb,BGD
21.2529,2015,Mar,BGD
198.791,2015,Apr,BGD
167.221,2015,May,BGD
450.405,2015,Jun,BGD
715.223,2015,Jul,BGD
512.127,2015,Aug,BGD
353.869,2015,Sep,BGD
81.5994,2015,Oct,BGD
4.60815,2015,Nov,BGD
5.97798,2015,Dec,BGD
7.10279,2016,Jan,BGD
14.3752,2016,Feb,BGD
47.4915,2016,Mar,BGD
107.11,2016,Apr,BGD
249.093,2016,May,BGD
267.861,2016,Jun,BGD
590.905,2016,Jul,BGD
384.797,2016,Aug,BGD
250.11,2016,Sep,BGD
155.479,2016,Oct,BGD
46.5248,2016,Nov,BGD
1.48803,2016,Dec,BGD
76.9818,1991,Jan,BRB
65.1644,1991,Feb,BRB
102.479,1991,Mar,BRB
287.528,1991,Apr,BRB
77.2453,1991,May,BRB
106.238,1991,Jun,BRB
176.972,1991,Jul,BRB
151.98,1991,Aug,BRB
233.127,1991,Sep,BRB
147.294,1991,Oct,BRB
465.09,1991,Nov,BRB
70.4071,1991,Dec,BRB
121.901,1992,Jan,BRB
146.222,1992,Feb,BRB
47.1842,1992,Mar,BRB
89.4415,1992,Apr,BRB
525.129,1992,May,BRB
475.31,1992,Jun,BRB
200.262,1992,Jul,BRB
181.8,1992,Aug,BRB
307.249,1992,Sep,BRB
73.1031,1992,Oct,BRB
334.832,1992,Nov,BRB
118.482,1992,Dec,BRB
179.938,1993,Jan,BRB
89.5271,1993,Feb,BRB
114.969,1993,Mar,BRB
63.4572,1993,Apr,BRB
313.46,1993,May,BRB
197.794,1993,Jun,BRB
247.335,1993,Jul,BRB
124.818,1993,Aug,BRB
264.995,1993,Sep,BRB
200.986,1993,Oct,BRB
174.221,1993,Nov,BRB
74.9088,1993,Dec,BRB
152.704,1994,Jan,BRB
74.82,1994,Feb,BRB
50.5255,1994,Mar,BRB
43.9389,1994,Apr,BRB
54.8921,1994,May,BRB
125.499,1994,Jun,BRB
118.648,1994,Jul,BRB
240.531,1994,Aug,BRB
492.872,1994,Sep,BRB
211.991,1994,Oct,BRB
146.689,1994,Nov,BRB
165.076,1994,Dec,BRB
125.581,1995,Jan,BRB
91.5947,1995,Feb,BRB
132.756,1995,Mar,BRB
168.041,1995,Apr,BRB
53.689,1995,May,BRB
238.017,1995,Jun,BRB
217.15,1995,Jul,BRB
476.511,1995,Aug,BRB
216.891,1995,Sep,BRB
273.54,1995,Oct,BRB
127.801,1995,Nov,BRB
126.768,1995,Dec,BRB
126.162,1996,Jan,BRB
53.3572,1996,Feb,BRB
92.3827,1996,Mar,BRB
151.467,1996,Apr,BRB
112.107,1996,May,BRB
185.569,1996,Jun,BRB
389.092,1996,Jul,BRB
200.547,1996,Aug,BRB
324.097,1996,Sep,BRB
299.489,1996,Oct,BRB
162.027,1996,Nov,BRB
139.512,1996,Dec,BRB
151.366,1997,Jan,BRB
80.6009,1997,Feb,BRB
80.1169,1997,Mar,BRB
37.504,1997,Apr,BRB
64.7651,1997,May,BRB
161.966,1997,Jun,BRB
289.293,1997,Jul,BRB
216.455,1997,Aug,BRB
268.894,1997,Sep,BRB
133.434,1997,Oct,BRB
203.105,1997,Nov,BRB
118.831,1997,Dec,BRB
100.114,1998,Jan,BRB
14.4023,1998,Feb,BRB
100.942,1998,Mar,BRB
168.483,1998,Apr,BRB
415.117,1998,May,BRB
320.937,1998,Jun,BRB
220.692,1998,Jul,BRB
245.246,1998,Aug,BRB
319.365,1998,Sep,BRB
261.636,1998,Oct,BRB
81.157,1998,Nov,BRB
532.487,1998,Dec,BRB
111.624,1999,Jan,BRB
51.977,1999,Feb,BRB
187.919,1999,Mar,BRB
150.137,1999,Apr,BRB
38.277,1999,May,BRB
143.384,1999,Jun,BRB
245.296,1999,Jul,BRB
179.417,1999,Aug,BRB
248.343,1999,Sep,BRB
303.451,1999,Oct,BRB
202.98,1999,Nov,BRB
244.878,1999,Dec,BRB
159.578,2000,Jan,BRB
176.429,2000,Feb,BRB
129.362,2000,Mar,BRB
107.392,2000,Apr,BRB
171.405,2000,May,BRB
149.078,2000,Jun,BRB
155.287,2000,Jul,BRB
128.025,2000,Aug,BRB
223.749,2000,Sep,BRB
142.007,2000,Oct,BRB
520.346,2000,Nov,BRB
196.723,2000,Dec,BRB
67.8708,2001,Jan,BRB
82.6954,2001,Feb,BRB
21.5873,2001,Mar,BRB
41.1627,2001,Apr,BRB
101.704,2001,May,BRB
140.429,2001,Jun,BRB
400.969,2001,Jul,BRB
190.404,2001,Aug,BRB
156.168,2001,Sep,BRB
405.235,2001,Oct,BRB
101.901,2001,Nov,BRB
242.607,2001,Dec,BRB
104.529,2002,Jan,BRB
112.889,2002,Feb,BRB
50.1968,2002,Mar,BRB
122.57,2002,Apr,BRB
275.371,2002,May,BRB
167.261,2002,Jun,BRB
129.211,2002,Jul,BRB
224.474,2002,Aug,BRB
209.175,2002,Sep,BRB
208.44,2002,Oct,BRB
145.092,2002,Nov,BRB
34.7849,2002,Dec,BRB
90.7455,2003,Jan,BRB
121.796,2003,Feb,BRB
46.8715,2003,Mar,BRB
40.177,2003,Apr,BRB
40.4262,2003,May,BRB
125.275,2003,Jun,BRB
207.967,2003,Jul,BRB
242.538,2003,Aug,BRB
131.984,2003,Sep,BRB
267.427,2003,Oct,BRB
305.464,2003,Nov,BRB
51.8849,2003,Dec,BRB
102.079,2004,Jan,BRB
99.5193,2004,Feb,BRB
124.216,2004,Mar,BRB
263.464,2004,Apr,BRB
552.68,2004,May,BRB
263.679,2004,Jun,BRB
258.029,2004,Jul,BRB
179.623,2004,Aug,BRB
190.051,2004,Sep,BRB
198.331,2004,Oct,BRB
616.663,2004,Nov,BRB
186.134,2004,Dec,BRB
384.257,2005,Jan,BRB
60.404,2005,Feb,BRB
44.4112,2005,Mar,BRB
42.4524,2005,Apr,BRB
246.287,2005,May,BRB
404.341,2005,Jun,BRB
217.434,2005,Jul,BRB
263.338,2005,Aug,BRB
94.2904,2005,Sep,BRB
198.315,2005,Oct,BRB
566.926,2005,Nov,BRB
218.618,2005,Dec,BRB
278.496,2006,Jan,BRB
180.143,2006,Feb,BRB
81.1415,2006,Mar,BRB
56.7255,2006,Apr,BRB
75.3572,2006,May,BRB
201.105,2006,Jun,BRB
131.018,2006,Jul,BRB
227.968,2006,Aug,BRB
175.478,2006,Sep,BRB
253.952,2006,Oct,BRB
212.682,2006,Nov,BRB
167.522,2006,Dec,BRB
143.122,2007,Jan,BRB
90.8169,2007,Feb,BRB
97.5336,2007,Mar,BRB
150.072,2007,Apr,BRB
42.331,2007,May,BRB
396.134,2007,Jun,BRB
134.27,2007,Jul,BRB
332.858,2007,Aug,BRB
141.813,2007,Sep,BRB
253.259,2007,Oct,BRB
195.838,2007,Nov,BRB
196.831,2007,Dec,BRB
171.094,2008,Jan,BRB
109.251,2008,Feb,BRB
82.8756,2008,Mar,BRB
109.447,2008,Apr,BRB
54.6477,2008,May,BRB
268.736,2008,Jun,BRB
255.347,2008,Jul,BRB
191.699,2008,Aug,BRB
276.219,2008,Sep,BRB
427.666,2008,Oct,BRB
260.591,2008,Nov,BRB
223.079,2008,Dec,BRB
251.333,2009,Jan,BRB
63.677,2009,Feb,BRB
68.9851,2009,Mar,BRB
166.705,2009,Apr,BRB
207.36,2009,May,BRB
169.903,2009,Jun,BRB
212.42,2009,Jul,BRB
221.379,2009,Aug,BRB
177.346,2009,Sep,BRB
119.007,2009,Oct,BRB
181.882,2009,Nov,BRB
41.3389,2009,Dec,BRB
66.2596,2010,Jan,BRB
7.20954,2010,Feb,BRB
55.6548,2010,Mar,BRB
188.257,2010,Apr,BRB
331.196,2010,May,BRB
367.858,2010,Jun,BRB
499.102,2010,Jul,BRB
284.144,2010,Aug,BRB
434.186,2010,Sep,BRB
268.984,2010,Oct,BRB
184.992,2010,Nov,BRB
158.551,2010,Dec,BRB
177.412,2011,Jan,BRB
102.219,2011,Feb,BRB
119.289,2011,Mar,BRB
311.839,2011,Apr,BRB
489.004,2011,May,BRB
220.538,2011,Jun,BRB
339.105,2011,Jul,BRB
262.788,2011,Aug,BRB
302.788,2011,Sep,BRB
200.062,2011,Oct,BRB
334.69,2011,Nov,BRB
271.941,2011,Dec,BRB
130.934,2012,Jan,BRB
189.003,2012,Feb,BRB
97.3391,2012,Mar,BRB
214.14,2012,Apr,BRB
461.907,2012,May,BRB
53.6047,2012,Jun,BRB
189.6,2012,Jul,BRB
351.638,2012,Aug,BRB
159.831,2012,Sep,BRB
151.049,2012,Oct,BRB
92.4603,2012,Nov,BRB
219.784,2012,Dec,BRB
128.349,2013,Jan,BRB
51.4183,2013,Feb,BRB
77.6804,2013,Mar,BRB
232.654,2013,Apr,BRB
229.129,2013,May,BRB
202.897,2013,Jun,BRB
180.348,2013,Jul,BRB
366.595,2013,Aug,BRB
128.542,2013,Sep,BRB
244.44,2013,Oct,BRB
156.925,2013,Nov,BRB
251.694,2013,Dec,BRB
141.956,2014,Jan,BRB
108.914,2014,Feb,BRB
50.735,2014,Mar,BRB
243.361,2014,Apr,BRB
36.4921,2014,May,BRB
125.525,2014,Jun,BRB
191.249,2014,Jul,BRB
198.602,2014,Aug,BRB
169.39,2014,Sep,BRB
233.013,2014,Oct,BRB
405.006,2014,Nov,BRB
407.408,2014,Dec,BRB
122.564,2015,Jan,BRB
93.1391,2015,Feb,BRB
182.852,2015,Mar,BRB
118.316,2015,Apr,BRB
39.1453,2015,May,BRB
94.7572,2015,Jun,BRB
140.211,2015,Jul,BRB
69.3761,2015,Aug,BRB
116.942,2015,Sep,BRB
129.587,2015,Oct,BRB
233.403,2015,Nov,BRB
128.982,2015,Dec,BRB
141.763,2016,Jan,BRB
60.4842,2016,Feb,BRB
144.696,2016,Mar,BRB
33.5873,2016,Apr,BRB
194.271,2016,May,BRB
240.546,2016,Jun,BRB
223.026,2016,Jul,BRB
121.518,2016,Aug,BRB
343.638,2016,Sep,BRB
165.257,2016,Oct,BRB
323.416,2016,Nov,BRB
207.574,2016,Dec,BRB
23.9795,1991,Jan,BLR
34.4964,1991,Feb,BLR
18.8117,1991,Mar,BLR
29.1048,1991,Apr,BLR
74.394,1991,May,BLR
96.938,1991,Jun,BLR
66.1253,1991,Jul,BLR
42.5954,1991,Aug,BLR
50.1962,1991,Sep,BLR
39.7521,1991,Oct,BLR
40.937,1991,Nov,BLR
26.2957,1991,Dec,BLR
31.1216,1992,Jan,BLR
38.8326,1992,Feb,BLR
41.2149,1992,Mar,BLR
41.5691,1992,Apr,BLR
48.1621,1992,May,BLR
47.0641,1992,Jun,BLR
29.8786,1992,Jul,BLR
27.7975,1992,Aug,BLR
79.5692,1992,Sep,BLR
83.2871,1992,Oct,BLR
65.6368,1992,Nov,BLR
27.6465,1992,Dec,BLR
49.365,1993,Jan,BLR
27.1485,1993,Feb,BLR
38.068,1993,Mar,BLR
36.2996,1993,Apr,BLR
29.6134,1993,May,BLR
73.6173,1993,Jun,BLR
137.888,1993,Jul,BLR
48.3336,1993,Aug,BLR
85.1511,1993,Sep,BLR
45.5528,1993,Oct,BLR
9.05879,1993,Nov,BLR
62.7743,1993,Dec,BLR
60.6422,1994,Jan,BLR
21.1877,1994,Feb,BLR
63.7552,1994,Mar,BLR
44.3168,1994,Apr,BLR
67.8004,1994,May,BLR
66.8806,1994,Jun,BLR
17.1085,1994,Jul,BLR
58.7528,1994,Aug,BLR
65.4738,1994,Sep,BLR
45.2416,1994,Oct,BLR
45.6168,1994,Nov,BLR
46.1464,1994,Dec,BLR
32.0612,1995,Jan,BLR
52.9792,1995,Feb,BLR
36.5227,1995,Mar,BLR
57.0214,1995,Apr,BLR
55.6071,1995,May,BLR
76.3101,1995,Jun,BLR
46.6896,1995,Jul,BLR
58.4228,1995,Aug,BLR
88.2189,1995,Sep,BLR
24.4557,1995,Oct,BLR
36.4005,1995,Nov,BLR
25.1405,1995,Dec,BLR
27.3557,1996,Jan,BLR
37.2936,1996,Feb,BLR
21.5601,1996,Mar,BLR
28.0906,1996,Apr,BLR
79.3217,1996,May,BLR
53.8102,1996,Jun,BLR
85.844,1996,Jul,BLR
20.0146,1996,Aug,BLR
85.6699,1996,Sep,BLR
30.31,1996,Oct,BLR
59.6309,1996,Nov,BLR
43.0964,1996,Dec,BLR
16.678,1997,Jan,BLR
28.6319,1997,Feb,BLR
33.2882,1997,Mar,BLR
43.3193,1997,Apr,BLR
65.6073,1997,May,BLR
107.677,1997,Jun,BLR
104.205,1997,Jul,BLR
31.7551,1997,Aug,BLR
57.3262,1997,Sep,BLR
74.1296,1997,Oct,BLR
51.7638,1997,Nov,BLR
47.1283,1997,Dec,BLR
35.0823,1998,Jan,BLR
34.0459,1998,Feb,BLR
42.1868,1998,Mar,BLR
51.0169,1998,Apr,BLR
68.1282,1998,May,BLR
106.206,1998,Jun,BLR
119.233,1998,Jul,BLR
88.2527,1998,Aug,BLR
83.5837,1998,Sep,BLR
60.2677,1998,Oct,BLR
42.4978,1998,Nov,BLR
38.1608,1998,Dec,BLR
26.2217,1999,Jan,BLR
52.7658,1999,Feb,BLR
43.9193,1999,Mar,BLR
32.2279,1999,Apr,BLR
40.3579,1999,May,BLR
75.5909,1999,Jun,BLR
60.0958,1999,Jul,BLR
69.9627,1999,Aug,BLR
37.2406,1999,Sep,BLR
50.3724,1999,Oct,BLR
36.7009,1999,Nov,BLR
50.4055,1999,Dec,BLR
32.5021,2000,Jan,BLR
39.8462,2000,Feb,BLR
38.3002,2000,Mar,BLR
51.4077,2000,Apr,BLR
30.2576,2000,May,BLR
63.5717,2000,Jun,BLR
143.797,2000,Jul,BLR
59.3355,2000,Aug,BLR
45.8112,2000,Sep,BLR
6.54578,2000,Oct,BLR
50.9662,2000,Nov,BLR
57.1656,2000,Dec,BLR
40.0128,2001,Jan,BLR
36.3532,2001,Feb,BLR
38.5515,2001,Mar,BLR
51.8248,2001,Apr,BLR
39.4214,2001,May,BLR
80.6664,2001,Jun,BLR
109.94,2001,Jul,BLR
63.5555,2001,Aug,BLR
61.4544,2001,Sep,BLR
49.7227,2001,Oct,BLR
51.8761,2001,Nov,BLR
32.7905,2001,Dec,BLR
41.4483,2002,Jan,BLR
53.4625,2002,Feb,BLR
24.0694,2002,Mar,BLR
25.252,2002,Apr,BLR
43.1253,2002,May,BLR
67.6731,2002,Jun,BLR
51.0418,2002,Jul,BLR
28.6247,2002,Aug,BLR
35.5106,2002,Sep,BLR
113.288,2002,Oct,BLR
30.1665,2002,Nov,BLR
19.8186,2002,Dec,BLR
30.3928,2003,Jan,BLR
24.5676,2003,Feb,BLR
19.0987,2003,Mar,BLR
39.2807,2003,Apr,BLR
66.3945,2003,May,BLR
46.4364,2003,Jun,BLR
103.04,2003,Jul,BLR
81.6245,2003,Aug,BLR
27.4167,2003,Sep,BLR
83.187,2003,Oct,BLR
30.6822,2003,Nov,BLR
38.8616,2003,Dec,BLR
66.8236,2004,Jan,BLR
65.611,2004,Feb,BLR
39.6727,2004,Mar,BLR
37.4621,2004,Apr,BLR
42.0397,2004,May,BLR
72.4587,2004,Jun,BLR
81.6825,2004,Jul,BLR
83.9258,2004,Aug,BLR
37.7169,2004,Sep,BLR
56.1264,2004,Oct,BLR
48.9179,2004,Nov,BLR
43.0464,2004,Dec,BLR
41.8372,2005,Jan,BLR
33.5326,2005,Feb,BLR
51.1184,2005,Mar,BLR
31.3766,2005,Apr,BLR
103.736,2005,May,BLR
70.7959,2005,Jun,BLR
59.4771,2005,Jul,BLR
92.4348,2005,Aug,BLR
17.5218,2005,Sep,BLR
29.7579,2005,Oct,BLR
40.8816,2005,Nov,BLR
53.7603,2005,Dec,BLR
9.34516,2006,Jan,BLR
29.6372,2006,Feb,BLR
45.0658,2006,Mar,BLR
35.3561,2006,Apr,BLR
70.0029,2006,May,BLR
55.3304,2006,Jun,BLR
54.389,2006,Jul,BLR
143.974,2006,Aug,BLR
46.196,2006,Sep,BLR
43.2182,2006,Oct,BLR
32.0821,2006,Nov,BLR
21.0991,2006,Dec,BLR
73.1915,2007,Jan,BLR
41.856,2007,Feb,BLR
24.9527,2007,Mar,BLR
22.1264,2007,Apr,BLR
64.0237,2007,May,BLR
64.3958,2007,Jun,BLR
134.558,2007,Jul,BLR
37.639,2007,Aug,BLR
32.2771,2007,Sep,BLR
52.1269,2007,Oct,BLR
56.6719,2007,Nov,BLR
20.8068,2007,Dec,BLR
41.9703,2008,Jan,BLR
32.3523,2008,Feb,BLR
65.5722,2008,Mar,BLR
67.7989,2008,Apr,BLR
82.9028,2008,May,BLR
40.786,2008,Jun,BLR
90.4147,2008,Jul,BLR
68.8006,2008,Aug,BLR
55.873,2008,Sep,BLR
50.1644,2008,Oct,BLR
37.0469,2008,Nov,BLR
33.7656,2008,Dec,BLR
44.9074,2009,Jan,BLR
41.4247,2009,Feb,BLR
44.6832,2009,Mar,BLR
9.37081,2009,Apr,BLR
72.7326,2009,May,BLR
138.995,2009,Jun,BLR
127.355,2009,Jul,BLR
50.1172,2009,Aug,BLR
42.8914,2009,Sep,BLR
102.646,2009,Oct,BLR
60.7301,2009,Nov,BLR
69.8836,2009,Dec,BLR
27.7707,2010,Jan,BLR
52.3626,2010,Feb,BLR
26.1697,2010,Mar,BLR
30.0131,2010,Apr,BLR
93.0525,2010,May,BLR
86.0175,2010,Jun,BLR
76.0386,2010,Jul,BLR
82.8878,2010,Aug,BLR
73.4911,2010,Sep,BLR
27.8079,2010,Oct,BLR
77.8681,2010,Nov,BLR
63.2536,2010,Dec,BLR
44.4845,2011,Jan,BLR
32.3652,2011,Feb,BLR
10.2716,2011,Mar,BLR
27.118,2011,Apr,BLR
57.5439,2011,May,BLR
73.1136,2011,Jun,BLR
124.773,2011,Jul,BLR
68.0442,2011,Aug,BLR
32.9562,2011,Sep,BLR
28.573,2011,Oct,BLR
12.5931,2011,Nov,BLR
47.6341,2011,Dec,BLR
59.052,2012,Jan,BLR
41.8036,2012,Feb,BLR
39.5181,2012,Mar,BLR
70.527,2012,Apr,BLR
43.5026,2012,May,BLR
121.175,2012,Jun,BLR
58.6074,2012,Jul,BLR
90.1065,2012,Aug,BLR
43.7417,2012,Sep,BLR
74.3432,2012,Oct,BLR
54.4036,2012,Nov,BLR
58.2266,2012,Dec,BLR
44.1575,2013,Jan,BLR
43.0524,2013,Feb,BLR
52.2704,2013,Mar,BLR
38.6204,2013,Apr,BLR
77.7198,2013,May,BLR
72.7916,2013,Jun,BLR
73.0234,2013,Jul,BLR
46.4038,2013,Aug,BLR
81.2806,2013,Sep,BLR
27.3211,2013,Oct,BLR
77.8684,2013,Nov,BLR
30.1006,2013,Dec,BLR
48.4154,2014,Jan,BLR
26.2173,2014,Feb,BLR
23.8865,2014,Mar,BLR
25.724,2014,Apr,BLR
90.9982,2014,May,BLR
72.5404,2014,Jun,BLR
62.5946,2014,Jul,BLR
94.0307,2014,Aug,BLR
30.7554,2014,Sep,BLR
23.0673,2014,Oct,BLR
15.8478,2014,Nov,BLR
49.5396,2014,Dec,BLR
55.5695,2015,Jan,BLR
18.6821,2015,Feb,BLR
30.9019,2015,Mar,BLR
39.3562,2015,Apr,BLR
64.3228,2015,May,BLR
29.0752,2015,Jun,BLR
70.4152,2015,Jul,BLR
9.324,2015,Aug,BLR
75.2522,2015,Sep,BLR
22.4445,2015,Oct,BLR
72.252,2015,Nov,BLR
41.8231,2015,Dec,BLR
49.1414,2016,Jan,BLR
53.9531,2016,Feb,BLR
43.9329,2016,Mar,BLR
50.4006,2016,Apr,BLR
53.5637,2016,May,BLR
42.0564,2016,Jun,BLR
123.22,2016,Jul,BLR
49.8312,2016,Aug,BLR
24.5396,2016,Sep,BLR
104.458,2016,Oct,BLR
55.1826,2016,Nov,BLR
48.6336,2016,Dec,BLR
80.0059,1991,Jan,BEL
31.0636,1991,Feb,BEL
39.5761,1991,Mar,BEL
54.6013,1991,Apr,BEL
27.1569,1991,May,BEL
106.52,1991,Jun,BEL
95.8467,1991,Jul,BEL
16.5234,1991,Aug,BEL
55.9741,1991,Sep,BEL
45.0751,1991,Oct,BEL
133.993,1991,Nov,BEL
68.6794,1991,Dec,BEL
30.399,1992,Jan,BEL
38.8439,1992,Feb,BEL
89.4756,1992,Mar,BEL
56.3691,1992,Apr,BEL
51.372,1992,May,BEL
96.2074,1992,Jun,BEL
80.0288,1992,Jul,BEL
115.756,1992,Aug,BEL
48.8116,1992,Sep,BEL
94.9593,1992,Oct,BEL
103.794,1992,Nov,BEL
73.4038,1992,Dec,BEL
97.8052,1993,Jan,BEL
26.5342,1993,Feb,BEL
8.55653,1993,Mar,BEL
48.34,1993,Apr,BEL
76.3599,1993,May,BEL
57.8767,1993,Jun,BEL
118.34,1993,Jul,BEL
34.749,1993,Aug,BEL
130.784,1993,Sep,BEL
90.4942,1993,Oct,BEL
49.7856,1993,Nov,BEL
191.497,1993,Dec,BEL
100.628,1994,Jan,BEL
41.4704,1994,Feb,BEL
85.0352,1994,Mar,BEL
66.8386,1994,Apr,BEL
79.476,1994,May,BEL
55.9798,1994,Jun,BEL
48.7663,1994,Jul,BEL
67.726,1994,Aug,BEL
117.76,1994,Sep,BEL
76.4668,1994,Oct,BEL
45.0552,1994,Nov,BEL
107.693,1994,Dec,BEL
157.077,1995,Jan,BEL
98.7504,1995,Feb,BEL
85.9737,1995,Mar,BEL
47.8529,1995,Apr,BEL
54.2766,1995,May,BEL
57.6107,1995,Jun,BEL
55.3122,1995,Jul,BEL
31.5944,1995,Aug,BEL
96.4938,1995,Sep,BEL
25.8594,1995,Oct,BEL
44.9331,1995,Nov,BEL
63.253,1995,Dec,BEL
14.5813,1996,Jan,BEL
66.8887,1996,Feb,BEL
24.3381,1996,Mar,BEL
7.90222,1996,Apr,BEL
77.5686,1996,May,BEL
27.4932,1996,Jun,BEL
46.6947,1996,Jul,BEL
99.2917,1996,Aug,BEL
42.4868,1996,Sep,BEL
66.8134,1996,Oct,BEL
117.945,1996,Nov,BEL
43.8983,1996,Dec,BEL
10.1851,1997,Jan,BEL
97.0374,1997,Feb,BEL
28.5528,1997,Mar,BEL
30.9063,1997,Apr,BEL
94.7371,1997,May,BEL
126.91,1997,Jun,BEL
62.0991,1997,Jul,BEL
52.9485,1997,Aug,BEL
22.1603,1997,Sep,BEL
83.5908,1997,Oct,BEL
83.033,1997,Nov,BEL
89.2843,1997,Dec,BEL
80.3103,1998,Jan,BEL
14.9442,1998,Feb,BEL
77.0793,1998,Mar,BEL
109.327,1998,Apr,BEL
45.3084,1998,May,BEL
108.442,1998,Jun,BEL
53.5932,1998,Jul,BEL
49.3356,1998,Aug,BEL
128.815,1998,Sep,BEL
164.706,1998,Oct,BEL
91.067,1998,Nov,BEL
75.0197,1998,Dec,BEL
100.221,1999,Jan,BEL
71.2219,1999,Feb,BEL
82.3445,1999,Mar,BEL
66.8001,1999,Apr,BEL
51.0547,1999,May,BEL
87.1192,1999,Jun,BEL
44.6536,1999,Jul,BEL
90.4593,1999,Aug,BEL
68.7938,1999,Sep,BEL
63.1907,1999,Oct,BEL
50.8153,1999,Nov,BEL
176.164,1999,Dec,BEL
47.2414,2000,Jan,BEL
94.3062,2000,Feb,BEL
63.0269,2000,Mar,BEL
64.8855,2000,Apr,BEL
96.8265,2000,May,BEL
41.4755,2000,Jun,BEL
150.477,2000,Jul,BEL
51.1731,2000,Aug,BEL
88.749,2000,Sep,BEL
114.19,2000,Oct,BEL
112.845,2000,Nov,BEL
79.6613,2000,Dec,BEL
97.6076,2001,Jan,BEL
84.6816,2001,Feb,BEL
128.324,2001,Mar,BEL
109.592,2001,Apr,BEL
29.0985,2001,May,BEL
55.7071,2001,Jun,BEL
94.8217,2001,Jul,BEL
70.1472,2001,Aug,BEL
152.596,2001,Sep,BEL
62.915,2001,Oct,BEL
103.308,2001,Nov,BEL
68.428,2001,Dec,BEL
61.0903,2002,Jan,BEL
134.556,2002,Feb,BEL
64.4001,2002,Mar,BEL
45.6596,2002,Apr,BEL
61.7304,2002,May,BEL
64.1687,2002,Jun,BEL
92.2761,2002,Jul,BEL
112.58,2002,Aug,BEL
40.8535,2002,Sep,BEL
95.5885,2002,Oct,BEL
115.115,2002,Nov,BEL
108.964,2002,Dec,BEL
100.212,2003,Jan,BEL
25.8197,2003,Feb,BEL
37.2295,2003,Mar,BEL
50.3282,2003,Apr,BEL
86.7336,2003,May,BEL
48.9324,2003,Jun,BEL
55.2892,2003,Jul,BEL
41.9218,2003,Aug,BEL
39.6423,2003,Sep,BEL
80.1442,2003,Oct,BEL
59.0045,2003,Nov,BEL
73.9084,2003,Dec,BEL
131.272,2004,Jan,BEL
53.3952,2004,Feb,BEL
34.7624,2004,Mar,BEL
50.772,2004,Apr,BEL
49.0659,2004,May,BEL
61.8356,2004,Jun,BEL
97.8329,2004,Jul,BEL
118.878,2004,Aug,BEL
56.3731,2004,Sep,BEL
66.6567,2004,Oct,BEL
70.1143,2004,Nov,BEL
60.3219,2004,Dec,BEL
58.8286,2005,Jan,BEL
75.1013,2005,Feb,BEL
43.0457,2005,Mar,BEL
62.2386,2005,Apr,BEL
