Rainfall,Year,Month,ISO3
47.3683,1941,Dec,AFG
99.8148,1942,Jan,AFG
71.1908,1942,Feb,AFG
50.72,1942,Mar,AFG
40.2923,1942,Apr,AFG
33.6048,1942,May,AFG
10.9773,1942,Jun,AFG
16.2559,1942,Jul,AFG
1.48717,1942,Aug,AFG
3.18098,1942,Sep,AFG
11.058,1942,Oct,AFG
22.7256,1942,Nov,AFG
28.6981,1942,Dec,AFG
82.8115,1943,Jan,AFG
28.0741,1943,Feb,AFG
76.8992,1943,Mar,AFG
53.1084,1943,Apr,AFG
35.9854,1943,May,AFG
1.70572,1943,Jun,AFG
4.14526,1943,Jul,AFG
6.46197,1943,Aug,AFG
2.53921,1943,Sep,AFG
17.4385,1943,Oct,AFG
18.1872,1943,Nov,AFG
25.883,1943,Dec,AFG
65.5413,1944,Jan,AFG
74.7055,1944,Feb,AFG
45.5632,1944,Mar,AFG
49.2331,1944,Apr,AFG
9.89479,1944,May,AFG
1.45745,1944,Jun,AFG
11.6671,1944,Jul,AFG
19.3063,1944,Aug,AFG
3.15482,1944,Sep,AFG
9.43228,1944,Oct,AFG
14.9384,1944,Nov,AFG
30.6887,1944,Dec,AFG
61.5056,1945,Jan,AFG
42.0141,1945,Feb,AFG
65.0288,1945,Mar,AFG
43.4995,1945,Apr,AFG
26.2992,1945,May,AFG
9.47361,1945,Jun,AFG
11.2017,1945,Jul,AFG
6.39295,1945,Aug,AFG
2.52283,1945,Sep,AFG
2.80363,1945,Oct,AFG
31.8959,1945,Nov,AFG
29.8693,1945,Dec,AFG
48.0644,1946,Jan,AFG
49.3394,1946,Feb,AFG
41.4995,1946,Mar,AFG
9.88154,1946,Apr,AFG
5.08394,1946,May,AFG
2.76426,1946,Jun,AFG
3.7986,1946,Jul,AFG
7.6926,1946,Aug,AFG
0.98284,1946,Sep,AFG
6.15211,1946,Oct,AFG
8.32606,1946,Nov,AFG
23.8258,1946,Dec,AFG
64.9885,1947,Jan,AFG
61.8389,1947,Feb,AFG
44.9589,1947,Mar,AFG
17.4212,1947,Apr,AFG
13.8483,1947,May,AFG
2.65055,1947,Jun,AFG
5.54006,1947,Jul,AFG
4.13876,1947,Aug,AFG
2.37138,1947,Sep,AFG
2.68142,1947,Oct,AFG
14.5389,1947,Nov,AFG
19.5435,1947,Dec,AFG
22.0829,1948,Jan,AFG
40.3637,1948,Feb,AFG
54.3782,1948,Mar,AFG
56.4413,1948,Apr,AFG
9.95143,1948,May,AFG
7.41887,1948,Jun,AFG
6.85155,1948,Jul,AFG
5.91395,1948,Aug,AFG
3.4736,1948,Sep,AFG
5.65534,1948,Oct,AFG
5.37307,1948,Nov,AFG
56.4895,1948,Dec,AFG
37.5549,1949,Jan,AFG
37.5221,1949,Feb,AFG
77.9951,1949,Mar,AFG
41.9345,1949,Apr,AFG
14.2096,1949,May,AFG
12.9764,1949,Jun,AFG
4.05645,1949,Jul,AFG
6.75056,1949,Aug,AFG
2.45458,1949,Sep,AFG
2.69212,1949,Oct,AFG
6.59548,1949,Nov,AFG
25.0518,1949,Dec,AFG
83.6959,1950,Jan,AFG
35.0608,1950,Feb,AFG
44.8572,1950,Mar,AFG
42.6754,1950,Apr,AFG
24.383,1950,May,AFG
3.56267,1950,Jun,AFG
7.68687,1950,Jul,AFG
7.3893,1950,Aug,AFG
1.27421,1950,Sep,AFG
5.00946,1950,Oct,AFG
13.3042,1950,Nov,AFG
4.7695,1950,Dec,AFG
36.8694,1951,Jan,AFG
58.3959,1951,Feb,AFG
68.0041,1951,Mar,AFG
34.8423,1951,Apr,AFG
49.0247,1951,May,AFG
2.27881,1951,Jun,AFG
4.49808,1951,Jul,AFG
5.89144,1951,Aug,AFG
0.78794,1951,Sep,AFG
16.3874,1951,Oct,AFG
12.7168,1951,Nov,AFG
25.2843,1951,Dec,AFG
49.8881,1952,Jan,AFG
75.7385,1952,Feb,AFG
54.5141,1952,Mar,AFG
41.617,1952,Apr,AFG
25.0575,1952,May,AFG
4.60367,1952,Jun,AFG
7.58063,1952,Jul,AFG
4.18106,1952,Aug,AFG
2.00176,1952,Sep,AFG
1.26568,1952,Oct,AFG
8.66169,1952,Nov,AFG
25.9252,1952,Dec,AFG
39.178,1953,Jan,AFG
63.3205,1953,Feb,AFG
65.3473,1953,Mar,AFG
41.9509,1953,Apr,AFG
31.977,1953,May,AFG
12.1085,1953,Jun,AFG
6.65991,1953,Jul,AFG
7.81714,1953,Aug,AFG
3.8865,1953,Sep,AFG
15.1789,1953,Oct,AFG
20.8248,1953,Nov,AFG
44.01,1953,Dec,AFG
70.5737,1954,Jan,AFG
87.0755,1954,Feb,AFG
59.7543,1954,Mar,AFG
38.1906,1954,Apr,AFG
9.26016,1954,May,AFG
4.48438,1954,Jun,AFG
10.02,1954,Jul,AFG
4.04104,1954,Aug,AFG
2.1761,1954,Sep,AFG
5.8499,1954,Oct,AFG
20.0326,1954,Nov,AFG
17.1694,1954,Dec,AFG
27.5053,1955,Jan,AFG
13.872,1955,Feb,AFG
83.7015,1955,Mar,AFG
21.5333,1955,Apr,AFG
44.5642,1955,May,AFG
6.66168,1955,Jun,AFG
9.26368,1955,Jul,AFG
10.8539,1955,Aug,AFG
3.58925,1955,Sep,AFG
2.63333,1955,Oct,AFG
3.53828,1955,Nov,AFG
42.7562,1955,Dec,AFG
43.1871,1956,Jan,AFG
50.6053,1956,Feb,AFG
107.068,1956,Mar,AFG
70.654,1956,Apr,AFG
3.0521,1956,May,AFG
8.90877,1956,Jun,AFG
18.7447,1956,Jul,AFG
8.37983,1956,Aug,AFG
4.03021,1956,Sep,AFG
15.4257,1956,Oct,AFG
6.41019,1956,Nov,AFG
25.1193,1956,Dec,AFG
100.48,1957,Jan,AFG
44.1893,1957,Feb,AFG
76.6281,1957,Mar,AFG
70.7395,1957,Apr,AFG
28.9383,1957,May,AFG
8.80088,1957,Jun,AFG
4.96089,1957,Jul,AFG
3.43213,1957,Aug,AFG
1.88114,1957,Sep,AFG
17.0879,1957,Oct,AFG
49.1483,1957,Nov,AFG
54.8755,1957,Dec,AFG
55.6582,1958,Jan,AFG
20.994,1958,Feb,AFG
49.746,1958,Mar,AFG
47.3153,1958,Apr,AFG
30.0201,1958,May,AFG
4.1259,1958,Jun,AFG
6.58937,1958,Jul,AFG
5.06629,1958,Aug,AFG
5.94992,1958,Sep,AFG
4.2271,1958,Oct,AFG
13.5354,1958,Nov,AFG
57.8008,1958,Dec,AFG
52.7754,1959,Jan,AFG
66.7154,1959,Feb,AFG
53.6687,1959,Mar,AFG
38.4097,1959,Apr,AFG
40.1716,1959,May,AFG
2.42556,1959,Jun,AFG
11.2408,1959,Jul,AFG
6.75442,1959,Aug,AFG
4.05593,1959,Sep,AFG
4.28485,1959,Oct,AFG
32.4521,1959,Nov,AFG
43.3062,1959,Dec,AFG
42.3167,1960,Jan,AFG
37.5941,1960,Feb,AFG
92.4596,1960,Mar,AFG
77.6666,1960,Apr,AFG
39.2694,1960,May,AFG
3.13506,1960,Jun,AFG
8.70063,1960,Jul,AFG
5.91567,1960,Aug,AFG
5.6887,1960,Sep,AFG
3.06278,1960,Oct,AFG
27.6024,1960,Nov,AFG
21.8538,1960,Dec,AFG
146.031,1931,Jan,ALB
145.275,1931,Feb,ALB
85.1405,1931,Mar,ALB
151.278,1931,Apr,ALB
67.891,1931,May,ALB
22.5709,1931,Jun,ALB
18.036,1931,Jul,ALB
8.73219,1931,Aug,ALB
84.4091,1931,Sep,ALB
104.723,1931,Oct,ALB
149.667,1931,Nov,ALB
119.704,1931,Dec,ALB
27.8473,1932,Jan,ALB
69.7205,1932,Feb,ALB
143.594,1932,Mar,ALB
114.213,1932,Apr,ALB
46.4552,1932,May,ALB
32.1621,1932,Jun,ALB
27.7702,1932,Jul,ALB
14.34,1932,Aug,ALB
44.1679,1932,Sep,ALB
87.3437,1932,Oct,ALB
124.381,1932,Nov,ALB
102.794,1932,Dec,ALB
115.204,1933,Jan,ALB
119.284,1933,Feb,ALB
44.198,1933,Mar,ALB
64.8612,1933,Apr,ALB
90.2342,1933,May,ALB
74.9143,1933,Jun,ALB
18.7002,1933,Jul,ALB
29.3251,1933,Aug,ALB
40.5228,1933,Sep,ALB
136.619,1933,Oct,ALB
190.358,1933,Nov,ALB
205.414,1933,Dec,ALB
107.29,1934,Jan,ALB
54.4438,1934,Feb,ALB
76.7197,1934,Mar,ALB
52.8454,1934,Apr,ALB
64.8094,1934,May,ALB
78.7694,1934,Jun,ALB
37.1895,1934,Jul,ALB
42.1861,1934,Aug,ALB
61.9336,1934,Sep,ALB
146.865,1934,Oct,ALB
157.959,1934,Nov,ALB
129.13,1934,Dec,ALB
206.643,1935,Jan,ALB
99.9954,1935,Feb,ALB
76.4189,1935,Mar,ALB
31.5445,1935,Apr,ALB
36.1438,1935,May,ALB
30.9473,1935,Jun,ALB
10.7298,1935,Jul,ALB
22.1234,1935,Aug,ALB
41.5397,1935,Sep,ALB
123.799,1935,Oct,ALB
126.51,1935,Nov,ALB
240.859,1935,Dec,ALB
95.9379,1936,Jan,ALB
121.894,1936,Feb,ALB
97.5899,1936,Mar,ALB
108.872,1936,Apr,ALB
137.867,1936,May,ALB
117.909,1936,Jun,ALB
32.6011,1936,Jul,ALB
23.2995,1936,Aug,ALB
69.7338,1936,Sep,ALB
137.342,1936,Oct,ALB
99.7481,1936,Nov,ALB
83.8226,1936,Dec,ALB
98.1817,1937,Jan,ALB
106.309,1937,Feb,ALB
86.4654,1937,Mar,ALB
152.307,1937,Apr,ALB
73.1344,1937,May,ALB
88.9186,1937,Jun,ALB
30.9682,1937,Jul,ALB
76.2092,1937,Aug,ALB
81.28,1937,Sep,ALB
133.788,1937,Oct,ALB
253.854,1937,Nov,ALB
233.758,1937,Dec,ALB
77.4842,1938,Jan,ALB
83.152,1938,Feb,ALB
20.0382,1938,Mar,ALB
117.062,1938,Apr,ALB
76.29,1938,May,ALB
10.3653,1938,Jun,ALB
17.4307,1938,Jul,ALB
63.8567,1938,Aug,ALB
52.1209,1938,Sep,ALB
124.743,1938,Oct,ALB
104.693,1938,Nov,ALB
198.206,1938,Dec,ALB
151.189,1939,Jan,ALB
48.8657,1939,Feb,ALB
164.858,1939,Mar,ALB
61.9408,1939,Apr,ALB
105.2,1939,May,ALB
78.7445,1939,Jun,ALB
11.0487,1939,Jul,ALB
42.9383,1939,Aug,ALB
144.621,1939,Sep,ALB
145.638,1939,Oct,ALB
115.52,1939,Nov,ALB
202.734,1939,Dec,ALB
131.012,1940,Jan,ALB
83.5077,1940,Feb,ALB
57.9341,1940,Mar,ALB
137.377,1940,Apr,ALB
161.218,1940,May,ALB
98.4697,1940,Jun,ALB
40.3175,1940,Jul,ALB
34.692,1940,Aug,ALB
32.2527,1940,Sep,ALB
158.58,1940,Oct,ALB
131.231,1940,Nov,ALB
189.414,1940,Dec,ALB
154.44,1941,Jan,ALB
137.67,1941,Feb,ALB
36.8416,1941,Mar,ALB
95.8912,1941,Apr,ALB
61.86,1941,May,ALB
33.9869,1941,Jun,ALB
29.8841,1941,Jul,ALB
23.7622,1941,Aug,ALB
60.207,1941,Sep,ALB
169.619,1941,Oct,ALB
130.939,1941,Nov,ALB
88.1564,1941,Dec,ALB
233.252,1942,Jan,ALB
150.833,1942,Feb,ALB
56.4127,1942,Mar,ALB
54.0362,1942,Apr,ALB
64.3309,1942,May,ALB
62.5086,1942,Jun,ALB
33.9161,1942,Jul,ALB
28.0285,1942,Aug,ALB
28.0224,1942,Sep,ALB
75.2752,1942,Oct,ALB
139.472,1942,Nov,ALB
94.9634,1942,Dec,ALB
175.484,1943,Jan,ALB
43.882,1943,Feb,ALB
32.4672,1943,Mar,ALB
60.9446,1943,Apr,ALB
79.1929,1943,May,ALB
66.9741,1943,Jun,ALB
22.7371,1943,Jul,ALB
5.856,1943,Aug,ALB
62.3008,1943,Sep,ALB
68.0375,1943,Oct,ALB
203.417,1943,Nov,ALB
143.361,1943,Dec,ALB
72.5866,1944,Jan,ALB
196.602,1944,Feb,ALB
152.793,1944,Mar,ALB
102.866,1944,Apr,ALB
35.2075,1944,May,ALB
62.3726,1944,Jun,ALB
49.798,1944,Jul,ALB
40.9245,1944,Aug,ALB
75.2476,1944,Sep,ALB
169.438,1944,Oct,ALB
111.62,1944,Nov,ALB
113.808,1944,Dec,ALB
195.367,1945,Jan,ALB
11.4173,1945,Feb,ALB
30.45,1945,Mar,ALB
61.1301,1945,Apr,ALB
24.5875,1945,May,ALB
32.3955,1945,Jun,ALB
9.34165,1945,Jul,ALB
35.8039,1945,Aug,ALB
117.893,1945,Sep,ALB
64.6743,1945,Oct,ALB
119.397,1945,Nov,ALB
162.524,1945,Dec,ALB
112.118,1946,Jan,ALB
56.1789,1946,Feb,ALB
55.1256,1946,Mar,ALB
29.4407,1946,Apr,ALB
66.5196,1946,May,ALB
14.9831,1946,Jun,ALB
11.9209,1946,Jul,ALB
12.6765,1946,Aug,ALB
18.4533,1946,Sep,ALB
138.164,1946,Oct,ALB
148.335,1946,Nov,ALB
180.843,1946,Dec,ALB
115.043,1947,Jan,ALB
102.266,1947,Feb,ALB
35.3696,1947,Mar,ALB
31.2413,1947,Apr,ALB
45.3687,1947,May,ALB
85.6398,1947,Jun,ALB
16.3954,1947,Jul,ALB
45.7554,1947,Aug,ALB
57.9004,1947,Sep,ALB
95.9729,1947,Oct,ALB
81.3315,1947,Nov,ALB
186.042,1947,Dec,ALB
133.495,1948,Jan,ALB
66.6396,1948,Feb,ALB
10.3673,1948,Mar,ALB
90.3944,1948,Apr,ALB
66.176,1948,May,ALB
70.3211,1948,Jun,ALB
27.3844,1948,Jul,ALB
20.1666,1948,Aug,ALB
52.384,1948,Sep,ALB
77.1406,1948,Oct,ALB
95.4196,1948,Nov,ALB
29.4769,1948,Dec,ALB
115.174,1949,Jan,ALB
9.77382,1949,Feb,ALB
138.411,1949,Mar,ALB
28.3427,1949,Apr,ALB
88.2118,1949,May,ALB
55.5044,1949,Jun,ALB
22.7549,1949,Jul,ALB
88.4795,1949,Aug,ALB
96.5671,1949,Sep,ALB
89.8463,1949,Oct,ALB
249.468,1949,Nov,ALB
85.4982,1949,Dec,ALB
131.926,1950,Jan,ALB
78.2059,1950,Feb,ALB
74.302,1950,Mar,ALB
80.1513,1950,Apr,ALB
49.217,1950,May,ALB
23.7516,1950,Jun,ALB
8.7309,1950,Jul,ALB
19.5907,1950,Aug,ALB
68.68,1950,Sep,ALB
128.098,1950,Oct,ALB
144.591,1950,Nov,ALB
239.988,1950,Dec,ALB
98.2283,1951,Jan,ALB
118.028,1951,Feb,ALB
97.3697,1951,Mar,ALB
65.9911,1951,Apr,ALB
103.785,1951,May,ALB
37.6205,1951,Jun,ALB
20.2739,1951,Jul,ALB
34.5774,1951,Aug,ALB
85.9548,1951,Sep,ALB
199.793,1951,Oct,ALB
101.286,1951,Nov,ALB
114.608,1951,Dec,ALB
159.597,1952,Jan,ALB
92.0755,1952,Feb,ALB
46.2032,1952,Mar,ALB
24.7776,1952,Apr,ALB
42.5891,1952,May,ALB
11.2184,1952,Jun,ALB
47.9659,1952,Jul,ALB
6.66169,1952,Aug,ALB
51.0025,1952,Sep,ALB
125.805,1952,Oct,ALB
198.657,1952,Nov,ALB
194.771,1952,Dec,ALB
102.805,1953,Jan,ALB
84.0637,1953,Feb,ALB
34.1154,1953,Mar,ALB
73.4778,1953,Apr,ALB
116.695,1953,May,ALB
76.975,1953,Jun,ALB
28.8949,1953,Jul,ALB
45.5118,1953,Aug,ALB
63.9802,1953,Sep,ALB
77.8592,1953,Oct,ALB
54.4117,1953,Nov,ALB
106.03,1953,Dec,ALB
172.748,1954,Jan,ALB
178.77,1954,Feb,ALB
115.87,1954,Mar,ALB
76.8832,1954,Apr,ALB
134.932,1954,May,ALB
24.6196,1954,Jun,ALB
5.47167,1954,Jul,ALB
18.6846,1954,Aug,ALB
37.0531,1954,Sep,ALB
124.211,1954,Oct,ALB
161.56,1954,Nov,ALB
103.623,1954,Dec,ALB
138.551,1955,Jan,ALB
109.005,1955,Feb,ALB
89.6909,1955,Mar,ALB
74.5002,1955,Apr,ALB
14.8377,1955,May,ALB
34.054,1955,Jun,ALB
48.0991,1955,Jul,ALB
92.0726,1955,Aug,ALB
154.181,1955,Sep,ALB
180.146,1955,Oct,ALB
139.25,1955,Nov,ALB
55.5153,1955,Dec,ALB
131.326,1956,Jan,ALB
210.666,1956,Feb,ALB
88.3013,1956,Mar,ALB
80.0921,1956,Apr,ALB
80.9516,1956,May,ALB
99.2881,1956,Jun,ALB
9.04068,1956,Jul,ALB
16.6717,1956,Aug,ALB
21.4304,1956,Sep,ALB
98.8867,1956,Oct,ALB
192.654,1956,Nov,ALB
81.2381,1956,Dec,ALB
113.017,1957,Jan,ALB
71.3732,1957,Feb,ALB
27.8953,1957,Mar,ALB
38.7299,1957,Apr,ALB
129.248,1957,May,ALB
28.8537,1957,Jun,ALB
54.8294,1957,Jul,ALB
38.2565,1957,Aug,ALB
73.6429,1957,Sep,ALB
149.916,1957,Oct,ALB
104.718,1957,Nov,ALB
139.297,1957,Dec,ALB
102.497,1958,Jan,ALB
53.0705,1958,Feb,ALB
142.776,1958,Mar,ALB
125.713,1958,Apr,ALB
81.2057,1958,May,ALB
48.4102,1958,Jun,ALB
42.0141,1958,Jul,ALB
12.8699,1958,Aug,ALB
50.284,1958,Sep,ALB
103.249,1958,Oct,ALB
188.495,1958,Nov,ALB
147.389,1958,Dec,ALB
147.439,1959,Jan,ALB
39.5499,1959,Feb,ALB
68.4903,1959,Mar,ALB
101.688,1959,Apr,ALB
105.416,1959,May,ALB
107.987,1959,Jun,ALB
53.2324,1959,Jul,ALB
72.5507,1959,Aug,ALB
94.5863,1959,Sep,ALB
92.4545,1959,Oct,ALB
142.554,1959,Nov,ALB
145.5,1959,Dec,ALB
146.633,1960,Jan,ALB
123.154,1960,Feb,ALB
92.3281,1960,Mar,ALB
114.965,1960,Apr,ALB
79.8009,1960,May,ALB
29.0997,1960,Jun,ALB
27.1901,1960,Jul,ALB
5.15966,1960,Aug,ALB
114.251,1960,Sep,ALB
112.559,1960,Oct,ALB
157.21,1960,Nov,ALB
189.472,1960,Dec,ALB
14.2568,1931,Jan,DZA
11.4293,1931,Feb,DZA
5.07885,1931,Mar,DZA
5.44773,1931,Apr,DZA
2.83461,1931,May,DZA
0.54,1931,Jun,DZA
1.64329,1931,Jul,DZA
0.96166,1931,Aug,DZA
6.37336,1931,Sep,DZA
3.30857,1931,Oct,DZA
8.75723,1931,Nov,DZA
13.6353,1931,Dec,DZA
3.99957,1932,Jan,DZA
12.5229,1932,Feb,DZA
10.1301,1932,Mar,DZA
4.09007,1932,Apr,DZA
2.40775,1932,May,DZA
0.87468,1932,Jun,DZA
3.79114,1932,Jul,DZA
8.23333,1932,Aug,DZA
5.8042,1932,Sep,DZA
5.50033,1932,Oct,DZA
10.4523,1932,Nov,DZA
14.9049,1932,Dec,DZA
8.27926,1933,Jan,DZA
7.88148,1933,Feb,DZA
17.1427,1933,Mar,DZA
4.01556,1933,Apr,DZA
8.8977,1933,May,DZA
6.05615,1933,Jun,DZA
1.57167,1933,Jul,DZA
1.08932,1933,Aug,DZA
3.22931,1933,Sep,DZA
2.77356,1933,Oct,DZA
22.9479,1933,Nov,DZA
13.5487,1933,Dec,DZA
10.2491,1934,Jan,DZA
9.72045,1934,Feb,DZA
12.4439,1934,Mar,DZA
4.53606,1934,Apr,DZA
8.98236,1934,May,DZA
3.14801,1934,Jun,DZA
1.41198,1934,Jul,DZA
2.53117,1934,Aug,DZA
10.6409,1934,Sep,DZA
10.0759,1934,Oct,DZA
19.0552,1934,Nov,DZA
5.96354,1934,Dec,DZA
11.0811,1935,Jan,DZA
11.091,1935,Feb,DZA
7.24605,1935,Mar,DZA
6.26055,1935,Apr,DZA
6.77225,1935,May,DZA
0.33703,1935,Jun,DZA
1.55392,1935,Jul,DZA
4.06092,1935,Aug,DZA
2.10253,1935,Sep,DZA
19.3744,1935,Oct,DZA
6.94558,1935,Nov,DZA
9.58289,1935,Dec,DZA
2.92749,1936,Jan,DZA
10.0684,1936,Feb,DZA
6.40937,1936,Mar,DZA
3.70906,1936,Apr,DZA
10.6318,1936,May,DZA
3.10508,1936,Jun,DZA
1.28632,1936,Jul,DZA
4.67283,1936,Aug,DZA
2.27418,1936,Sep,DZA
15.7694,1936,Oct,DZA
10.526,1936,Nov,DZA
9.47913,1936,Dec,DZA
2.18956,1937,Jan,DZA
2.02733,1937,Feb,DZA
3.30631,1937,Mar,DZA
3.62882,1937,Apr,DZA
3.32906,1937,May,DZA
1.70826,1937,Jun,DZA
0.97496,1937,Jul,DZA
9.13898,1937,Aug,DZA
6.52024,1937,Sep,DZA
9.85013,1937,Oct,DZA
4.28773,1937,Nov,DZA
8.13705,1937,Dec,DZA
8.37777,1938,Jan,DZA
4.62735,1938,Feb,DZA
3.45985,1938,Mar,DZA
7.12643,1938,Apr,DZA
5.32897,1938,May,DZA
0.73731,1938,Jun,DZA
1.31832,1938,Jul,DZA
4.6713,1938,Aug,DZA
5.2817,1938,Sep,DZA
6.71631,1938,Oct,DZA
14.6835,1938,Nov,DZA
18.8745,1938,Dec,DZA
3.49864,1939,Jan,DZA
14.443,1939,Feb,DZA
6.97946,1939,Mar,DZA
14.3673,1939,Apr,DZA
9.39015,1939,May,DZA
3.36043,1939,Jun,DZA
0.63677,1939,Jul,DZA
10.8811,1939,Aug,DZA
4.42489,1939,Sep,DZA
4.39061,1939,Oct,DZA
6.38703,1939,Nov,DZA
6.7257,1939,Dec,DZA
15.2272,1940,Jan,DZA
5.50878,1940,Feb,DZA
6.65353,1940,Mar,DZA
1.53528,1940,Apr,DZA
2.53232,1940,May,DZA
6.21115,1940,Jun,DZA
0.26381,1940,Jul,DZA
4.77967,1940,Aug,DZA
6.50758,1940,Sep,DZA
10.9024,1940,Oct,DZA
6.43541,1940,Nov,DZA
7.98674,1940,Dec,DZA
6.11517,1941,Jan,DZA
4.43765,1941,Feb,DZA
11.748,1941,Mar,DZA
8.78042,1941,Apr,DZA
8.98352,1941,May,DZA
3.73435,1941,Jun,DZA
3.45541,1941,Jul,DZA
1.10266,1941,Aug,DZA
6.76956,1941,Sep,DZA
8.53448,1941,Oct,DZA
9.91351,1941,Nov,DZA
7.90882,1941,Dec,DZA
9.88229,1942,Jan,DZA
9.85889,1942,Feb,DZA
5.82655,1942,Mar,DZA
1.92835,1942,Apr,DZA
1.83306,1942,May,DZA
0.93438,1942,Jun,DZA
0.65831,1942,Jul,DZA
6.02541,1942,Aug,DZA
4.84181,1942,Sep,DZA
3.83008,1942,Oct,DZA
11.9383,1942,Nov,DZA
21.4861,1942,Dec,DZA
4.65399,1943,Jan,DZA
10.0033,1943,Feb,DZA
15.453,1943,Mar,DZA
13.3364,1943,Apr,DZA
6.0951,1943,May,DZA
2.20382,1943,Jun,DZA
3.26407,1943,Jul,DZA
3.81423,1943,Aug,DZA
6.96528,1943,Sep,DZA
10.9183,1943,Oct,DZA
9.49714,1943,Nov,DZA
20.1777,1943,Dec,DZA
1.0658,1944,Jan,DZA
9.38714,1944,Feb,DZA
4.98196,1944,Mar,DZA
5.63178,1944,Apr,DZA
1.63824,1944,May,DZA
2.55114,1944,Jun,DZA
1.49396,1944,Jul,DZA
1.75511,1944,Aug,DZA
8.39031,1944,Sep,DZA
6.69895,1944,Oct,DZA
7.55272,1944,Nov,DZA
8.75084,1944,Dec,DZA
10.594,1945,Jan,DZA
2.30915,1945,Feb,DZA
2.09426,1945,Mar,DZA
2.12745,1945,Apr,DZA
5.46812,1945,May,DZA
