Rainfall,Year,Month,ISO3
3.49679,1976,Sep,AFG
12.6765,1976,Oct,AFG
4.03248,1976,Nov,AFG
16.2765,1976,Dec,AFG
93.5789,1977,Jan,AFG
12.161,1977,Feb,AFG
15.529,1977,Mar,AFG
51.0495,1977,Apr,AFG
17.9604,1977,May,AFG
5.37608,1977,Jun,AFG
10.4256,1977,Jul,AFG
7.24279,1977,Aug,AFG
3.50564,1977,Sep,AFG
15.2265,1977,Oct,AFG
27.6814,1977,Nov,AFG
31.2283,1977,Dec,AFG
49.7086,1978,Jan,AFG
37.8349,1978,Feb,AFG
59.6241,1978,Mar,AFG
29.0816,1978,Apr,AFG
25.8028,1978,May,AFG
2.76433,1978,Jun,AFG
12.1805,1978,Jul,AFG
4.86162,1978,Aug,AFG
2.05848,1978,Sep,AFG
2.04893,1978,Oct,AFG
35.9922,1978,Nov,AFG
19.7067,1978,Dec,AFG
49.807,1979,Jan,AFG
56.602,1979,Feb,AFG
66.7123,1979,Mar,AFG
37.4711,1979,Apr,AFG
37.2553,1979,May,AFG
3.47934,1979,Jun,AFG
3.21058,1979,Jul,AFG
12.8723,1979,Aug,AFG
2.76204,1979,Sep,AFG
4.91336,1979,Oct,AFG
9.50174,1979,Nov,AFG
39.1896,1979,Dec,AFG
60.0558,1980,Jan,AFG
70.9349,1980,Feb,AFG
104.352,1980,Mar,AFG
24.2473,1980,Apr,AFG
12.3273,1980,May,AFG
7.30634,1980,Jun,AFG
7.34302,1980,Jul,AFG
11.1383,1980,Aug,AFG
2.16893,1980,Sep,AFG
17.2734,1980,Oct,AFG
13.9476,1980,Nov,AFG
16.6477,1980,Dec,AFG
57.5693,1981,Jan,AFG
67.1286,1981,Feb,AFG
75.3125,1981,Mar,AFG
52.7749,1981,Apr,AFG
23.1442,1981,May,AFG
2.95365,1981,Jun,AFG
14.0967,1981,Jul,AFG
5.21353,1981,Aug,AFG
1.95912,1981,Sep,AFG
19.633,1981,Oct,AFG
7.91283,1981,Nov,AFG
24.889,1981,Dec,AFG
51.1561,1982,Jan,AFG
80.5802,1982,Feb,AFG
108.327,1982,Mar,AFG
18.8583,1982,Apr,AFG
22.6394,1982,May,AFG
3.7282,1982,Jun,AFG
3.18596,1982,Jul,AFG
8.57319,1982,Aug,AFG
2.40471,1982,Sep,AFG
23.5018,1982,Oct,AFG
54.8565,1982,Nov,AFG
43.1225,1982,Dec,AFG
35.8616,1983,Jan,AFG
38.2936,1983,Feb,AFG
70.0305,1983,Mar,AFG
71.252,1983,Apr,AFG
33.0374,1983,May,AFG
6.52984,1983,Jun,AFG
7.99421,1983,Jul,AFG
12.1401,1983,Aug,AFG
3.04832,1983,Sep,AFG
1.2592,1983,Oct,AFG
3.61376,1983,Nov,AFG
25.4675,1983,Dec,AFG
20.5916,1984,Jan,AFG
35.7094,1984,Feb,AFG
59.1801,1984,Mar,AFG
31.9508,1984,Apr,AFG
13.0218,1984,May,AFG
4.02911,1984,Jun,AFG
9.06289,1984,Jul,AFG
7.70971,1984,Aug,AFG
2.79711,1984,Sep,AFG
9.76315,1984,Oct,AFG
16.2739,1984,Nov,AFG
45.4783,1984,Dec,AFG
52.0363,1985,Jan,AFG
15.1958,1985,Feb,AFG
32.1617,1985,Mar,AFG
38.5535,1985,Apr,AFG
16.9093,1985,May,AFG
2.17373,1985,Jun,AFG
4.32846,1985,Jul,AFG
6.51252,1985,Aug,AFG
0.44999,1985,Sep,AFG
5.33601,1985,Oct,AFG
3.71184,1985,Nov,AFG
45.1981,1985,Dec,AFG
13.4697,1986,Jan,AFG
47.0601,1986,Feb,AFG
79.0876,1986,Mar,AFG
30.3283,1986,Apr,AFG
23.6439,1986,May,AFG
6.38603,1986,Jun,AFG
8.49821,1986,Jul,AFG
15.3037,1986,Aug,AFG
3.16453,1986,Sep,AFG
4.12749,1986,Oct,AFG
29.4789,1986,Nov,AFG
49.0178,1986,Dec,AFG
6.43416,1987,Jan,AFG
36.1898,1987,Feb,AFG
103.859,1987,Mar,AFG
43.593,1987,Apr,AFG
24.39,1987,May,AFG
15.006,1987,Jun,AFG
5.62056,1987,Jul,AFG
5.03435,1987,Aug,AFG
1.58771,1987,Sep,AFG
39.4832,1987,Oct,AFG
5.958,1987,Nov,AFG
11.0689,1987,Dec,AFG
54.1991,1988,Jan,AFG
49.5269,1988,Feb,AFG
105.839,1988,Mar,AFG
27.7094,1988,Apr,AFG
9.54718,1988,May,AFG
5.13022,1988,Jun,AFG
11.1778,1988,Jul,AFG
14.5619,1988,Aug,AFG
2.06793,1988,Sep,AFG
2.51761,1988,Oct,AFG
1.53939,1988,Nov,AFG
43.2144,1988,Dec,AFG
34.8623,1989,Jan,AFG
41.0571,1989,Feb,AFG
70.7037,1989,Mar,AFG
20.8881,1989,Apr,AFG
25.1608,1989,May,AFG
8.77134,1989,Jun,AFG
24.1,1989,Jul,AFG
19.8572,1989,Aug,AFG
8.86012,1989,Sep,AFG
3.00183,1989,Oct,AFG
19.7839,1989,Nov,AFG
41.6178,1989,Dec,AFG
81.7125,1990,Jan,AFG
72.909,1990,Feb,AFG
37.2999,1990,Mar,AFG
49.8546,1990,Apr,AFG
9.7611,1990,May,AFG
5.87184,1990,Jun,AFG
2.68306,1990,Jul,AFG
24.1168,1990,Aug,AFG
3.59338,1990,Sep,AFG
7.50864,1990,Oct,AFG
5.07308,1990,Nov,AFG
62.2864,1990,Dec,AFG
94.0868,1961,Jan,ALB
37.5065,1961,Feb,ALB
49.7381,1961,Mar,ALB
84.1398,1961,Apr,ALB
96.8979,1961,May,ALB
64.6569,1961,Jun,ALB
42.6434,1961,Jul,ALB
13.8875,1961,Aug,ALB
9.13724,1961,Sep,ALB
81.845,1961,Oct,ALB
178.262,1961,Nov,ALB
107.837,1961,Dec,ALB
60.089,1962,Jan,ALB
79.5721,1962,Feb,ALB
196.29,1962,Mar,ALB
88.8697,1962,Apr,ALB
41.0895,1962,May,ALB
44.2366,1962,Jun,ALB
30.8085,1962,Jul,ALB
15.2221,1962,Aug,ALB
64.0893,1962,Sep,ALB
148.48,1962,Oct,ALB
284.958,1962,Nov,ALB
151.086,1962,Dec,ALB
184.627,1963,Jan,ALB
196.644,1963,Feb,ALB
93.0595,1963,Mar,ALB
64.6766,1963,Apr,ALB
114.12,1963,May,ALB
77.8555,1963,Jun,ALB
27.3073,1963,Jul,ALB
67.039,1963,Aug,ALB
57.5387,1963,Sep,ALB
115.041,1963,Oct,ALB
78.4339,1963,Nov,ALB
150.025,1963,Dec,ALB
18.5241,1964,Jan,ALB
68.8859,1964,Feb,ALB
123.537,1964,Mar,ALB
57.3378,1964,Apr,ALB
119.114,1964,May,ALB
76.9748,1964,Jun,ALB
49.7526,1964,Jul,ALB
27.9214,1964,Aug,ALB
81.6216,1964,Sep,ALB
115.291,1964,Oct,ALB
143.912,1964,Nov,ALB
158.156,1964,Dec,ALB
92.9741,1965,Jan,ALB
114.498,1965,Feb,ALB
47.3036,1965,Mar,ALB
132.623,1965,Apr,ALB
55.2059,1965,May,ALB
37.4177,1965,Jun,ALB
19.253,1965,Jul,ALB
34.1205,1965,Aug,ALB
29.0614,1965,Sep,ALB
5.66966,1965,Oct,ALB
160.624,1965,Nov,ALB
152.666,1965,Dec,ALB
196.358,1966,Jan,ALB
63.4731,1966,Feb,ALB
74.6333,1966,Mar,ALB
46.9286,1966,Apr,ALB
72.5429,1966,May,ALB
37.9421,1966,Jun,ALB
52.9702,1966,Jul,ALB
34.1475,1966,Aug,ALB
48.8015,1966,Sep,ALB
140.938,1966,Oct,ALB
205.154,1966,Nov,ALB
171.57,1966,Dec,ALB
121.552,1967,Jan,ALB
22.7947,1967,Feb,ALB
36.8058,1967,Mar,ALB
107.985,1967,Apr,ALB
65.3164,1967,May,ALB
72.1641,1967,Jun,ALB
87.3263,1967,Jul,ALB
15.3019,1967,Aug,ALB
100.742,1967,Sep,ALB
45.7455,1967,Oct,ALB
53.3589,1967,Nov,ALB
173.281,1967,Dec,ALB
137.034,1968,Jan,ALB
80.6269,1968,Feb,ALB
66.0392,1968,Mar,ALB
22.7061,1968,Apr,ALB
106.842,1968,May,ALB
100.985,1968,Jun,ALB
9.69192,1968,Jul,ALB
97.3648,1968,Aug,ALB
57.0363,1968,Sep,ALB
48.5719,1968,Oct,ALB
131.026,1968,Nov,ALB
203.321,1968,Dec,ALB
102.724,1969,Jan,ALB
162.14,1969,Feb,ALB
152.349,1969,Mar,ALB
71.2262,1969,Apr,ALB
59.9071,1969,May,ALB
79.0931,1969,Jun,ALB
26.8634,1969,Jul,ALB
78.1772,1969,Aug,ALB
64.5458,1969,Sep,ALB
6.3541,1969,Oct,ALB
77.0428,1969,Nov,ALB
283.882,1969,Dec,ALB
146.538,1970,Jan,ALB
115.606,1970,Feb,ALB
94.5555,1970,Mar,ALB
76.9817,1970,Apr,ALB
88.0741,1970,May,ALB
34.5801,1970,Jun,ALB
82.533,1970,Jul,ALB
60.1876,1970,Aug,ALB
38.2495,1970,Sep,ALB
130.752,1970,Oct,ALB
76.2861,1970,Nov,ALB
110.232,1970,Dec,ALB
150.145,1971,Jan,ALB
109.866,1971,Feb,ALB
158.694,1971,Mar,ALB
58.0647,1971,Apr,ALB
61.5459,1971,May,ALB
47.631,1971,Jun,ALB
53.9541,1971,Jul,ALB
11.3198,1971,Aug,ALB
130.58,1971,Sep,ALB
47.5015,1971,Oct,ALB
97.1547,1971,Nov,ALB
64.4068,1971,Dec,ALB
127.027,1972,Jan,ALB
107.516,1972,Feb,ALB
58.202,1972,Mar,ALB
112.072,1972,Apr,ALB
51.7728,1972,May,ALB
24.6251,1972,Jun,ALB
121.407,1972,Jul,ALB
110.239,1972,Aug,ALB
112.703,1972,Sep,ALB
178.12,1972,Oct,ALB
49.9329,1972,Nov,ALB
51.7307,1972,Dec,ALB
104.125,1973,Jan,ALB
135.59,1973,Feb,ALB
109.924,1973,Mar,ALB
97.3318,1973,Apr,ALB
26.0269,1973,May,ALB
35.2071,1973,Jun,ALB
54.9863,1973,Jul,ALB
52.1301,1973,Aug,ALB
124.2,1973,Sep,ALB
81.4063,1973,Oct,ALB
95.0112,1973,Nov,ALB
150.726,1973,Dec,ALB
72.5933,1974,Jan,ALB
127.643,1974,Feb,ALB
81.376,1974,Mar,ALB
126.144,1974,Apr,ALB
108.48,1974,May,ALB
51.9871,1974,Jun,ALB
12.7998,1974,Jul,ALB
46.1952,1974,Aug,ALB
109.617,1974,Sep,ALB
214.604,1974,Oct,ALB
107.464,1974,Nov,ALB
53.8492,1974,Dec,ALB
31.9437,1975,Jan,ALB
48.7029,1975,Feb,ALB
88.1594,1975,Mar,ALB
36.4977,1975,Apr,ALB
79.2451,1975,May,ALB
53.4028,1975,Jun,ALB
34.9998,1975,Jul,ALB
40.7251,1975,Aug,ALB
25.5125,1975,Sep,ALB
156.514,1975,Oct,ALB
105.66,1975,Nov,ALB
63.9964,1975,Dec,ALB
82.5658,1976,Jan,ALB
72.7994,1976,Feb,ALB
62.775,1976,Mar,ALB
91.081,1976,Apr,ALB
97.3057,1976,May,ALB
92.4998,1976,Jun,ALB
81.2007,1976,Jul,ALB
55.7598,1976,Aug,ALB
43.2705,1976,Sep,ALB
145.964,1976,Oct,ALB
186.573,1976,Nov,ALB
137.347,1976,Dec,ALB
78.4796,1977,Jan,ALB
94.2531,1977,Feb,ALB
36.1163,1977,Mar,ALB
55.5315,1977,Apr,ALB
34.767,1977,May,ALB
22.8645,1977,Jun,ALB
28.5253,1977,Jul,ALB
51.1192,1977,Aug,ALB
88.6023,1977,Sep,ALB
43.4648,1977,Oct,ALB
137.254,1977,Nov,ALB
81.1209,1977,Dec,ALB
129.486,1978,Jan,ALB
107.955,1978,Feb,ALB
104.341,1978,Mar,ALB
143.575,1978,Apr,ALB
111.84,1978,May,ALB
31.7661,1978,Jun,ALB
11.4573,1978,Jul,ALB
20.7228,1978,Aug,ALB
127.536,1978,Sep,ALB
56.7079,1978,Oct,ALB
55.6353,1978,Nov,ALB
131.726,1978,Dec,ALB
153.204,1979,Jan,ALB
139.831,1979,Feb,ALB
69.4495,1979,Mar,ALB
142.572,1979,Apr,ALB
69.2209,1979,May,ALB
55.8329,1979,Jun,ALB
51.6225,1979,Jul,ALB
87.3111,1979,Aug,ALB
35.2774,1979,Sep,ALB
113.27,1979,Oct,ALB
263.44,1979,Nov,ALB
120.275,1979,Dec,ALB
122.619,1980,Jan,ALB
49.1225,1980,Feb,ALB
113.242,1980,Mar,ALB
65.8564,1980,Apr,ALB
148.52,1980,May,ALB
50.2833,1980,Jun,ALB
18.1635,1980,Jul,ALB
35.9823,1980,Aug,ALB
34.0986,1980,Sep,ALB
181.922,1980,Oct,ALB
152.253,1980,Nov,ALB
139.216,1980,Dec,ALB
90.2463,1981,Jan,ALB
106.195,1981,Feb,ALB
76.9701,1981,Mar,ALB
62.7287,1981,Apr,ALB
71.0573,1981,May,ALB
29.1428,1981,Jun,ALB
25.4798,1981,Jul,ALB
49.3151,1981,Aug,ALB
93.4608,1981,Sep,ALB
153.148,1981,Oct,ALB
95.5395,1981,Nov,ALB
188.753,1981,Dec,ALB
24.8829,1982,Jan,ALB
80.3231,1982,Feb,ALB
103.763,1982,Mar,ALB
90.2125,1982,Apr,ALB
38.9919,1982,May,ALB
21.2631,1982,Jun,ALB
35.1359,1982,Jul,ALB
66.3889,1982,Aug,ALB
60.9242,1982,Sep,ALB
134.897,1982,Oct,ALB
124.724,1982,Nov,ALB
154.906,1982,Dec,ALB
30.8986,1983,Jan,ALB
86.1384,1983,Feb,ALB
45.37,1983,Mar,ALB
48.2148,1983,Apr,ALB
58.5043,1983,May,ALB
134.487,1983,Jun,ALB
41.5446,1983,Jul,ALB
43.6493,1983,Aug,ALB
71.9073,1983,Sep,ALB
71.8467,1983,Oct,ALB
117.9,1983,Nov,ALB
152.223,1983,Dec,ALB
143.924,1984,Jan,ALB
138.17,1984,Feb,ALB
103.148,1984,Mar,ALB
77.607,1984,Apr,ALB
48.13,1984,May,ALB
18.3214,1984,Jun,ALB
13.5535,1984,Jul,ALB
58.0729,1984,Aug,ALB
94.1894,1984,Sep,ALB
35.6542,1984,Oct,ALB
100.296,1984,Nov,ALB
57.1764,1984,Dec,ALB
159.472,1985,Jan,ALB
54.0715,1985,Feb,ALB
120.527,1985,Mar,ALB
54.3927,1985,Apr,ALB
49.7026,1985,May,ALB
28.5455,1985,Jun,ALB
6.99554,1985,Jul,ALB
26.1849,1985,Aug,ALB
29.1101,1985,Sep,ALB
46.4756,1985,Oct,ALB
287.309,1985,Nov,ALB
57.2689,1985,Dec,ALB
148.37,1986,Jan,ALB
182.301,1986,Feb,ALB
91.2643,1986,Mar,ALB
66.5112,1986,Apr,ALB
55.0785,1986,May,ALB
94.8147,1986,Jun,ALB
44.7445,1986,Jul,ALB
9.27947,1986,Aug,ALB
47.3876,1986,Sep,ALB
66.8999,1986,Oct,ALB
59.7373,1986,Nov,ALB
71.5562,1986,Dec,ALB
135.1,1987,Jan,ALB
75.4562,1987,Feb,ALB
138.705,1987,Mar,ALB
51.8757,1987,Apr,ALB
114.384,1987,May,ALB
45.2405,1987,Jun,ALB
21.3576,1987,Jul,ALB
20.55,1987,Aug,ALB
30.2143,1987,Sep,ALB
115.169,1987,Oct,ALB
171.571,1987,Nov,ALB
92.0902,1987,Dec,ALB
64.3306,1988,Jan,ALB
113.311,1988,Feb,ALB
83.4292,1988,Mar,ALB
74.8784,1988,Apr,ALB
28.0333,1988,May,ALB
46.0115,1988,Jun,ALB
6.15098,1988,Jul,ALB
25.7269,1988,Aug,ALB
77.5739,1988,Sep,ALB
62.8998,1988,Oct,ALB
131.249,1988,Nov,ALB
84.6937,1988,Dec,ALB
12.4081,1989,Jan,ALB
27.139,1989,Feb,ALB
52.0531,1989,Mar,ALB
94.1387,1989,Apr,ALB
58.6254,1989,May,ALB
91.5946,1989,Jun,ALB
67.0343,1989,Jul,ALB
48.0224,1989,Aug,ALB
51.2409,1989,Sep,ALB
102.156,1989,Oct,ALB
102.287,1989,Nov,ALB
60.2295,1989,Dec,ALB
16.166,1990,Jan,ALB
37.9169,1990,Feb,ALB
14.5545,1990,Mar,ALB
112.326,1990,Apr,ALB
55.6083,1990,May,ALB
23.6595,1990,Jun,ALB
15.6806,1990,Jul,ALB
35.5103,1990,Aug,ALB
46.8636,1990,Sep,ALB
98.7098,1990,Oct,ALB
130.114,1990,Nov,ALB
225.125,1990,Dec,ALB
17.6229,1961,Jan,DZA
1.5257,1961,Feb,DZA
3.98158,1961,Mar,DZA
3.69641,1961,Apr,DZA
1.25563,1961,May,DZA
5.61612,1961,Jun,DZA
2.60456,1961,Jul,DZA
3.69136,1961,Aug,DZA
1.7606,1961,Sep,DZA
6.68129,1961,Oct,DZA
6.46398,1961,Nov,DZA
4.64958,1961,Dec,DZA
5.06813,1962,Jan,DZA
13.7751,1962,Feb,DZA
13.9888,1962,Mar,DZA
9.14271,1962,Apr,DZA
5.99098,1962,May,DZA
5.83038,1962,Jun,DZA
3.30984,1962,Jul,DZA
2.47297,1962,Aug,DZA
4.6792,1962,Sep,DZA
7.9232,1962,Oct,DZA
11.6119,1962,Nov,DZA
11.511,1962,Dec,DZA
10.2469,1963,Jan,DZA
10.8326,1963,Feb,DZA
7.50128,1963,Mar,DZA
7.81144,1963,Apr,DZA
10.8932,1963,May,DZA
5.57406,1963,Jun,DZA
4.19923,1963,Jul,DZA
3.7008,1963,Aug,DZA
7.31273,1963,Sep,DZA
4.9275,1963,Oct,DZA
3.83187,1963,Nov,DZA
17.2065,1963,Dec,DZA
13.9222,1964,Jan,DZA
6.53216,1964,Feb,DZA
10.1932,1964,Mar,DZA
7.51519,1964,Apr,DZA
3.79129,1964,May,DZA
2.89748,1964,Jun,DZA
0.88909,1964,Jul,DZA
4.38542,1964,Aug,DZA
2.21899,1964,Sep,DZA
7.02033,1964,Oct,DZA
6.85554,1964,Nov,DZA
16.1438,1964,Dec,DZA
16.5702,1965,Jan,DZA
8.13623,1965,Feb,DZA
5.66988,1965,Mar,DZA
10.0414,1965,Apr,DZA
2.28337,1965,May,DZA
3.53249,1965,Jun,DZA
0.85376,1965,Jul,DZA
5.24199,1965,Aug,DZA
6.67039,1965,Sep,DZA
6.55034,1965,Oct,DZA
5.65865,1965,Nov,DZA
7.42137,1965,Dec,DZA
2.90499,1966,Jan,DZA
2.95972,1966,Feb,DZA
8.04373,1966,Mar,DZA
5.41554,1966,Apr,DZA
10.2219,1966,May,DZA
1.82202,1966,Jun,DZA
0.37104,1966,Jul,DZA
3.70514,1966,Aug,DZA
6.98388,1966,Sep,DZA
13.3418,1966,Oct,DZA
15.9073,1966,Nov,DZA
3.72376,1966,Dec,DZA
4.00888,1967,Jan,DZA
12.7608,1967,Feb,DZA
5.16781,1967,Mar,DZA
8.09587,1967,Apr,DZA
5.34213,1967,May,DZA
3.73664,1967,Jun,DZA
3.77671,1967,Jul,DZA
2.49547,1967,Aug,DZA
6.21418,1967,Sep,DZA
5.99875,1967,Oct,DZA
15.9147,1967,Nov,DZA
11.038,1967,Dec,DZA
5.38526,1968,Jan,DZA
10.5602,1968,Feb,DZA
10.8087,1968,Mar,DZA
6.20543,1968,Apr,DZA
10.9852,1968,May,DZA
5.46901,1968,Jun,DZA
0.88646,1968,Jul,DZA
2.28994,1968,Aug,DZA
3.31718,1968,Sep,DZA
2.28906,1968,Oct,DZA
6.00963,1968,Nov,DZA
11.4768,1968,Dec,DZA
8.95488,1969,Jan,DZA
7.31619,1969,Feb,DZA
8.47789,1969,Mar,DZA
9.08359,1969,Apr,DZA
5.28761,1969,May,DZA
2.80497,1969,Jun,DZA
2.08594,1969,Jul,DZA
5.58676,1969,Aug,DZA
9.65407,1969,Sep,DZA
19.4197,1969,Oct,DZA
8.3071,1969,Nov,DZA
12.2309,1969,Dec,DZA
7.95516,1970,Jan,DZA
2.78477,1970,Feb,DZA
7.47384,1970,Mar,DZA
8.39979,1970,Apr,DZA
5.6492,1970,May,DZA
1.73585,1970,Jun,DZA
2.25996,1970,Jul,DZA
0.56884,1970,Aug,DZA
1.87573,1970,Sep,DZA
6.43308,1970,Oct,DZA
3.39196,1970,Nov,DZA
8.84219,1970,Dec,DZA
10.5164,1971,Jan,DZA
6.83221,1971,Feb,DZA
10.1093,1971,Mar,DZA
7.93417,1971,Apr,DZA
8.80564,1971,May,DZA
1.61556,1971,Jun,DZA
2.43138,1971,Jul,DZA
3.1665,1971,Aug,DZA
6.2439,1971,Sep,DZA
5.44019,1971,Oct,DZA
18.4968,1971,Nov,DZA
10.8294,1971,Dec,DZA
11.7814,1972,Jan,DZA
7.51799,1972,Feb,DZA
12.1601,1972,Mar,DZA
9.11638,1972,Apr,DZA
10.1151,1972,May,DZA
3.57266,1972,Jun,DZA
0.43415,1972,Jul,DZA
2.97222,1972,Aug,DZA
9.00994,1972,Sep,DZA
10.7966,1972,Oct,DZA
6.69118,1972,Nov,DZA
11.9859,1972,Dec,DZA
8.04317,1973,Jan,DZA
15.4633,1973,Feb,DZA
10.7386,1973,Mar,DZA
6.30622,1973,Apr,DZA
1.08437,1973,May,DZA
4.87383,1973,Jun,DZA
1.51056,1973,Jul,DZA
1.54273,1973,Aug,DZA
5.59136,1973,Sep,DZA
2.5514,1973,Oct,DZA
6.7506,1973,Nov,DZA
16.8117,1973,Dec,DZA
0.98452,1974,Jan,DZA
10.7924,1974,Feb,DZA
21.29,1974,Mar,DZA
11.5283,1974,Apr,DZA
1.49544,1974,May,DZA
5.33519,1974,Jun,DZA
3.80796,1974,Jul,DZA
1.99666,1974,Aug,DZA
4.99058,1974,Sep,DZA
9.82448,1974,Oct,DZA
6.15447,1974,Nov,DZA
1.97665,1974,Dec,DZA
4.37783,1975,Jan,DZA
10.488,1975,Feb,DZA
10.2241,1975,Mar,DZA
14.3806,1975,Apr,DZA
13.4746,1975,May,DZA
